sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
50848.17931829145,3230,2502,510,667,0.25,26,26
-527849.5972606892,3695,4655,416,0,0.5,52,52
-186470.99442299575,5193,5727,390,0,0.75,78,78
114097.69052682898,4966,6807,390,0,1,98,104
-40365.57950312461,2796,2715,531,481,0.25,26,26
-917837.366785633,4606,4710,390,75,0.5,52,52
-16851.006422254748,4505,5631,363,0,0.75,78,78
77585.3993853355,5215,6807,335,0,1,99,104
147383.70788971038,2680,2423,529,520,0.25,26,26
40572.1550884369,4128,4283,416,38,0.5,52,52
-73400.3301842972,5195,5814,363,0,0.75,78,78
143633.88683067044,5073,6807,363,0,1,99,104
-201689.55393701984,3288,2873,509,412,0.25,26,26
1017875.5356395089,4220,4599,390,38,0.5,52,52
-30173.512704790977,4714,5826,390,0,0.75,78,78
108353.83244692314,5386,6807,390,0,1,99,104
-69201.54047785979,2579,2602,488,563,0.25,26,26
-97978.86427221978,3946,4423,416,111,0.5,52,52
-151237.62905838192,4618,5753,363,0,0.75,78,78
174275.15050506152,4842,6807,363,0,1,99,104
72249.17112654462,2233,2672,586,619,0.25,26,26
-313749.1183862209,4458,4357,363,75,0.5,52,52
573983.2148248082,4832,5657,363,0,0.75,78,78
169781.40214696905,5337,6807,363,0,1,98,104
-43328.37050220316,2726,2837,551,500,0.25,26,26
-171185.571395395,3660,4468,441,38,0.5,52,52
-46693.60464584697,3988,5924,390,0,0.75,78,78
112457.11708048925,4998,6807,390,0,1,99,104
27035.565052266593,3176,2938,548,557,0.25,26,26
-409386.1693918507,4196,4393,465,0,0.5,52,52
-50770.3183999797,4974,5822,416,0,0.75,78,78
45895.441062791746,5424,6807,416,0,1,98,104
9520.162941960129,2419,2338,650,646,0.25,26,26
-531055.7651239589,4343,4205,416,75,0.5,52,52
125194.13698941519,4743,5943,416,0,0.75,78,78
136840.36118623053,5322,6807,390,0,1,99,104
79338.02730068832,2663,2760,550,652,0.25,26,26
106618.35579209022,4002,4739,441,38,0.5,52,52
-32916.45037297872,4903,5624,441,0,0.75,78,78
85197.4537937068,5654,6807,416,0,1,100,104
29048.733799090787,2829,2723,596,669,0.25,26,26
-189225.58004188418,4368,4400,465,111,0.5,52,52
-6924.714843660906,4747,5931,416,0,0.75,78,78
81098.04820101868,5427,6807,390,0,1,99,104
173622.43402496196,3343,2843,465,620,0.25,26,26
-617597.0329909811,3940,4277,416,0,0.5,52,52
32388.983726178434,4781,6039,390,0,0.75,78,78
106292.04785361768,5250,6807,363,0,1,98,104
20838.302178844166,2801,2615,465,632,0.25,26,26
-467156.90780995827,4343,4479,416,0,0.5,52,52
-229413.3152171918,4672,5439,390,0,0.75,78,78
97536.60532309214,4989,6807,390,0,1,99,104
6676.065232733469,2710,2419,585,627,0.25,26,26
-760070.7657405933,4445,4177,390,111,0.5,52,52
-86186.18314121437,4930,5992,416,0,0.75,78,78
40497.276417697285,5047,6807,390,0,1,99,104
19003.56287830082,2839,2526,465,630,0.25,26,26
-710160.1313538066,4366,4323,416,0,0.5,52,52
-51103.73780791575,4732,5679,416,38,0.75,78,78
-20854.315040292437,4820,6807,441,0,1,98,104
167553.29070202916,2355,2307,610,663,0.25,26,26
-512567.0156429654,4222,4337,465,75,0.5,52,52
328600.04234247166,4494,5775,390,0,0.75,78,78
162721.48502835227,5071,6807,363,0,1,98,104
105365.71017528669,2982,2978,536,592,0.25,26,26
-259465.52970179188,4248,4370,441,75,0.5,52,52
-18178.229556019858,5203,5708,390,38,0.75,78,78
184066.18941017453,5307,6807,390,0,1,100,104
-51736.11070101545,2795,2331,530,654,0.25,26,26
-358705.5609664523,4033,4509,416,0,0.5,52,52
-86509.80480538445,4503,5617,363,0,0.75,78,78
119493.73808440716,5187,6807,363,0,1,101,104
30271.8325053113,3039,2602,488,643,0.25,26,26
174388.75956053907,4125,4520,465,313,0.5,52,52
282766.9894736467,4929,5767,363,0,0.75,78,78
248937.2851120917,5528,6807,335,0,1,101,104
175714.3132484823,2727,2639,567,602,0.25,26,26
-605710.7282473824,3904,4459,487,0,0.5,52,52
80472.17126879598,4786,5979,390,0,0.75,78,78
152866.41274238995,5298,6807,390,0,1,99,104
41373.56667258536,2357,2435,510,669,0.25,26,26
-451666.2766523516,3969,4663,465,0,0.5,52,52
150554.95126888648,4431,6034,441,0,0.75,78,78
239719.46916648434,4885,6807,416,0,1,99,104
3350.175377274203,2950,2679,584,666,0.25,26,26
925.3898439850523,4010,4457,440,38,0.5,52,52
289960.24711442436,5111,5925,363,0,0.75,78,78
709320.1913625404,5307,6807,363,0,1,98,104
251403.95615788977,2650,2590,530,572,0.25,26,26
-632812.3398460691,4130,4479,416,38,0.5,52,52
-22068.60649042228,4446,5909,416,0,0.75,78,78
279167.641921155,5116,6807,335,0,1,99,104
18582.89670635393,3162,2607,510,565,0.25,26,26
-228210.41383373557,4160,4771,416,0,0.5,52,52
-9536.380373715789,5206,5508,390,0,0.75,78,78
143371.5648213451,5285,6807,416,0,1,98,104
-322941.4989894392,2793,2889,510,387,0.25,26,26
-966169.9700272189,4370,4622,441,0,0.5,52,52
-133162.35680616807,4741,5749,390,0,0.75,78,78
177226.1796707139,4934,6807,390,0,1,99,104
-18232.089446845093,2943,3134,558,583,0.25,26,26
-1124482.3703601668,4095,4482,435,108,0.5,52,52
230691.92205861094,4990,5894,276,0,0.75,78,78
248154.21012356997,5280,6807,335,0,1,101,104
74192.00153598761,2887,3094,464,605,0.25,26,26
-378994.6604095509,4263,4351,416,0,0.5,52,52
22680.154226396677,4723,6011,390,0,0.75,78,78
