sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
-91052.69433674308,4380,5518,531,0,0.75,78,78
109106.54818453212,4456,6807,531,0,1,97,104
-4928.537387359723,2927,2599,570,579,0.25,26,26
-237289.2127092005,3823,4363,488,75,0.5,52,52
-76868.97579232308,4089,5862,465,0,0.75,77,78
85180.29308720882,4476,6807,465,0,1,96,104
-1208.5219551396845,2719,2571,605,624,0.25,26,26
-413214.11998876865,4027,4402,551,38,0.5,52,52
-52066.849377345316,4827,5610,531,0,0.75,77,78
43033.35623331931,4710,6807,531,0,1,96,104
-75164.0078700338,3083,2424,550,565,0.25,26,26
-825117.3160525474,3501,4633,531,0,0.5,52,52
-101756.27121936556,4305,5939,510,0,0.75,77,78
51237.59220657185,4421,6807,510,0,1,96,104
-350.0918385820687,2708,2391,588,599,0.25,26,26
-546212.9537275608,4112,4614,510,38,0.5,52,52
-46470.3584711902,3944,5846,488,0,0.75,77,78
68754.2403779384,4385,6807,488,0,1,96,104
-8260.233643275724,3043,2905,585,532,0.25,26,26
-254125.74020342957,3651,4300,531,38,0.5,52,52
-51314.64388583236,4503,5786,531,0,0.75,78,78
14375.034677716192,4636,6807,531,0,1,97,104
4392.230367823322,2419,2376,633,638,0.25,26,26
-232271.03408176755,3645,4425,570,75,0.5,52,52
-92719.63048379496,4139,5751,551,0,0.75,77,78
-4187.937578050296,4090,6807,551,0,1,96,104
-192952.60762440335,2171,2859,588,524,0.25,26,26
-159792.50041379375,3647,4613,551,75,0.5,52,52
-13917.04981918751,3754,5785,551,0,0.75,77,78
24140.798160349594,4071,6807,551,0,1,96,104
-25804.48123231849,2716,2292,621,521,0.25,26,26
-287565.36997272295,3709,4713,551,38,0.5,52,52
-81539.1450081697,4424,5942,510,0,0.75,77,78
19465.933821367445,4829,6807,531,0,1,96,104
37202.059015276245,2836,2481,570,572,0.25,26,26
-152430.36528968872,3778,3978,531,170,0.5,52,52
-132462.81436429045,4391,5811,510,0,0.75,77,78
77483.67281032652,4494,6807,510,0,1,96,104
39679.070880212035,3817,2651,531,646,0.25,26,26
-460327.9039312398,4138,4138,510,38,0.5,52,52
56101.99769751125,4402,5822,510,38,0.75,78,78
107430.03926497845,4618,6807,510,0,1,97,104
34550.384267140886,2365,2615,570,592,0.25,26,26
-556352.4863276748,3252,4574,551,38,0.5,52,52
39318.273117308505,3826,5798,531,0,0.75,75,78
175785.64198182756,4038,6807,531,0,1,94,104
-41747.70040131856,3434,2526,550,600,0.25,26,26
-851375.8128458217,3998,4177,465,74,0.5,52,52
-42084.238304529856,4524,5795,465,0,0.75,76,78
177218.24387238635,4518,6807,465,0,1,95,104
-78048.90765982268,2423,2642,621,586,0.25,26,26
-323503.78285734204,3521,4365,551,38,0.5,52,52
-170324.6495222404,4437,5729,531,0,0.75,75,78
9505.1979533951,4579,6807,551,0,1,94,104
-61443.70681052431,2479,2566,570,596,0.25,26,26
-236794.69393882214,3760,4658,531,0,0.5,52,52
-161541.211379221,4471,5370,465,0,0.75,76,78
104495.14822481893,4486,6807,465,0,1,95,104
-29881.436081952095,2695,2540,605,626,0.25,26,26
-399065.9230458545,3905,4326,570,38,0.5,52,52
-65417.915295134844,4232,5746,551,0,0.75,76,78
29824.634170163306,4651,6807,551,0,1,95,104
24653.48648315398,2674,2728,620,586,0.25,26,26
-257965.7331777437,3595,4581,551,38,0.5,52,52
20349.814832465123,3957,5786,551,0,0.75,77,78
