sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
470388.8554501161,5999,6807,111,0,1,103,104
124889.40529545513,2737,2416,464,652,0.25,26,26
218166.33523734083,3915,4338,180,414,0.5,52,52
-328457.55389876466,4839,5946,276,0,0.75,78,78
-19616.447509645866,5545,6807,213,0,1,102,104
3639.5411560318144,2561,2813,635,597,0.25,26,26
154927.6944884874,4078,4291,213,38,0.5,52,52
85785.95602540048,5393,5732,111,0,0.75,78,78
50076.13138691279,6040,6807,179,0,1,101,104
-45960.365534175275,2634,2411,612,611,0.25,26,26
-1975958.0688422883,4323,4283,276,38,0.5,52,52
-122930.08254911315,5560,5897,111,0,0.75,78,78
78081.28409973037,5941,6807,146,0,1,100,104
14112.647873494581,2660,2307,613,583,0.25,26,26
-306311.62047844596,4135,4411,213,75,0.5,52,52
15021.54410342837,5306,5721,180,0,0.75,78,78
90992.46508222756,6017,6807,180,0,1,101,104
21240.46399638013,2579,2861,508,607,0.25,26,26
-286446.5534978417,4826,4516,245,38,0.5,52,52
-220096.68519608656,5537,5790,213,0,0.75,78,78
85677.08067232938,6337,6807,146,0,1,102,104
-8655.519694331835,2409,2329,608,563,0.25,26,26
-100534.81394947697,4206,4261,242,75,0.5,52,52
139116.75589048513,5629,5677,75,0,0.75,78,78
121843.41624504176,6004,6807,146,0,1,100,104
-168018.9817209029,2828,2703,441,613,0.25,26,26
167105.48416099942,4195,4225,426,0,0.5,52,52
35297.81130122415,5551,5554,146,38,0.75,78,78
160474.4657760475,6253,6807,75,0,1,100,104
-116680.49680531271,2626,2662,577,438,0.25,26,26
-482349.6048618781,4619,4220,146,75,0.5,52,52
-33400.30780771915,5326,5600,146,0,0.75,78,78
40154.81226261833,6142,6807,180,0,1,102,104
114511.35647184918,2611,2685,464,591,0.25,26,26
-770823.9142578031,4347,4452,180,38,0.5,52,52
-66902.49814414507,5377,5906,146,38,0.75,78,78
66969.62366414508,6173,6807,111,0,1,102,104
144756.11214028494,2567,2881,440,641,0.25,26,26
-428799.2324247458,4391,4436,213,0,0.5,52,52
179382.65349340695,5797,5862,111,0,0.75,78,78
316160.521237773,6094,6807,146,0,1,99,104
-19654.210327690376,2516,2684,647,579,0.25,26,26
1082070.9105095977,4613,4569,111,111,0.5,52,52
-5736.138046844471,5564,5879,180,0,0.75,78,78
179196.91762903618,6097,6807,146,0,1,101,104
-16997.101662242887,2981,3087,525,613,0.25,26,26
-271194.9274174989,4116,4570,334,38,0.5,52,52
-111464.56909614899,5526,5799,146,0,0.75,78,78
86925.018643539,6107,6807,111,0,1,102,104
27917.83438182347,2444,2296,562,643,0.25,26,26
-2015194.0122962836,4520,4535,180,0,0.5,52,52
-220205.80233366232,5337,5583,213,0,0.75,78,78
182028.8161774497,6061,6807,180,0,1,102,104
-4093.1402987308084,2529,2622,564,677,0.25,26,26
-125302.34826613693,4631,4599,146,0,0.5,52,52
59918.81532445522,5737,5982,180,38,0.75,78,78
81987.50195121695,6183,6807,245,0,1,100,104
-217619.50997000866,2553,2725,462,462,0.25,26,26
27860.014209794736,4174,4310,146,418,0.5,52,52
103595.47861769903,5877,5626,38,0,0.75,78,78
48093.86077174786,6052,6807,146,0,1,101,104
-88510.0291427268,3140,2308,596,461,0.25,26,26
-1330667.7331290029,4204,4188,306,38,0.5,52,52
-305458.6158672019,5356,5724,213,0,0.75,78,78
98338.96651352769,6429,6807,146,0,1,101,104
283155.74325028434,2634,2548,591,627,0.25,26,26
-240448.08399555777,4133,4262,245,38,0.5,52,52
-61016.84605133571,5674,5929,146,0,0.75,78,78
41486.06398110815,6052,6807,111,0,1,100,104
89279.87237811857,2571,2708,578,661,0.25,26,26
-571212.9947437647,4453,4704,180,38,0.5,52,52
57655.52346595176,5453,5852,111,0,0.75,78,78
63970.0900092202,6106,6807,146,0,1,101,104
-113859.09878492601,2323,2553,583,556,0.25,26,26
-214903.50805962292,4326,4524,213,111,0.5,52,52
160376.6259247892,5554,5857,146,0,0.75,78,78
188324.28096660302,6118,6807,111,0,1,98,104
10406.210894128795,2339,2545,568,672,0.25,26,26
-179440.4383704403,4389,4414,146,38,0.5,52,52
-36723.903307881264,5380,5815,180,0,0.75,78,78
10363.418435439662,6339,6807,180,0,1,100,104
114363.63354821023,2758,2709,590,662,0.25,26,26
-1478638.794558688,5041,4179,180,0,0.5,52,52
-382645.964634255,5663,5701,38,0,0.75,78,78
109208.30159576508,6256,6807,146,0,1,100,104
-148399.4193234037,2682,2658,562,539,0.25,26,26
-172485.08224310353,4680,4364,213,146,0.5,52,52
-124130.12057318167,5396,5907,111,0,0.75,78,78
-32589.962623726933,6150,6807,213,0,1,102,104
70985.44792562563,2978,2831,437,532,0.25,26,26
-1285108.333700702,4156,4459,213,0,0.5,52,52
-63631.493818399525,5691,5966,38,0,0.75,78,78
64839.12961579368,6154,6807,111,0,1,101,104
-97469.64744148018,2675,2527,504,478,0.25,26,26
-397271.23474476766,4200,4736,213,38,0.5,52,52
-82640.57461978511,5268,5532,180,0,0.75,78,78
108183.49897907395,5834,6807,146,0,1,101,104
-223626.47278287928,2627,2466,487,593,0.25,26,26
-1049562.083923534,4371,4573,146,0,0.5,52,52
-40959.97070214653,5539,5724,111,0,0.75,78,78
273454.8163321847,6101,6807,146,0,1,100,104
-96384.04950382197,2484,2342,571,581,0.25,26,26
395130.084869466,4584,4730,213,0,0.5,52,52
9041.67714764999,5275,5834,146,0,0.75,78,78
279551.6997463574,6144,6807,111,0,1,101,104
98892.4877066977,2396,2550,464,609,0.25,26,26
58367.911308951385,4346,4918,245,75,0.5,52,52
-36217.190158046586,5444,5938,146,0,0.75,78,78
59701.31174872956,6447,6807,75,0,1,102,104
98087.71922673631,2734,2204,390,646,0.25,26,26
-798581.769204031,4076,4675,306,0,0.5,52,52
-145546.89750101036,5237,5913,245,0,0.75,78,78
37803.29685852278,5635,6807,213,0,1,101,104
5504.936778402316,2567,2617,636,504,0.25,26,26
-317106.2775781375,3987,4801,245,38,0.5,52,52
-97344.87813866056,5602,5481,111,0,0.75,78,78
201478.1797123396,6313,6807,75,0,1,100,104
-283711.73303671327,2864,3110,390,458,0.25,26,26
414058.1643990561,4353,4741,146,75,0.5,52,52
147122.21834352802,5303,5882,111,0,0.75,78,78
177712.66701085985,6035,6807,145,0,1,102,104
6453.915123375727,2361,2427,651,596,0.25,26,26
-409810.1980598136,4240,4028,244,209,0.5,52,52
96476.5179912937,5120,5851,180,0,0.75,78,78
131078.96866254715,6023,6807,180,0,1,102,104
104115.31921270632,3208,2730,363,628,0.25,26,26
-885957.0306544208,4501,4352,213,0,0.5,52,52
125911.27362872224,5834,6028,180,0,0.75,78,78
142461.00281689604,6759,6807,75,0,1,102,104
29046.620734244738,2716,2639,504,648,0.25,26,26
-470044.5052224568,4299,4522,245,0,0.5,52,52
-112790.65305079253,5460,5692,146,0,0.75,78,78
145183.79969450468,6170,6807,111,0,1,101,104
22708.77118748523,2589,2721,563,584,0.25,26,26
510015.60145121155,4314,4731,111,0,0.5,52,52
-39361.25211175808,5476,5641,75,0,0.75,78,78
55451.097769576736,6092,6807,111,0,1,101,104
-487502.7235454794,2807,2424,588,484,0.25,26,26
-93463.39287692352,4562,4126,180,38,0.5,52,52
-431994.5071842933,5681,5558,146,0,0.75,78,78
-50102.44978922509,6302,6807,180,0,1,102,104
-9482.05947235363,2636,2544,581,658,0.25,26,26
-306332.106925657,4151,4631,276,0,0.5,52,52
-96239.98235070416,5144,5599,213,0,0.75,78,78
139278.66638960314,6238,6807,146,0,1,100,104
15710.248619335,2727,2535,646,652,0.25,26,26
-1386502.9357810835,4633,4699,146,38,0.5,52,52
65966.15084944383,5715,5908,146,0,0.75,78,78
126884.41107251045,6340,6807,146,0,1,100,104
64354.273837265646,2732,3119,440,601,0.25,26,26
-982897.9194534478,4691,4481,276,111,0.5,52,52
-68447.14038424806,5594,5825,180,0,0.75,78,78
-29902.164153032492,6470,6807,146,0,1,103,104
-200093.5517529522,2539,2545,571,594,0.25,26,26
-1200613.3520306235,4371,4157,276,38,0.5,52,52
126497.2693093498,5719,5776,108,0,0.75,78,78
-22653.396681861952,6132,6807,270,0,1,100,104
-216103.53113025846,3026,2612,595,461,0.25,26,26
-156569.02925759004,4418,4713,180,75,0.5,52,52
26932.6680697271,5506,5572,180,0,0.75,78,78
100078.23308567081,5865,6807,111,0,1,101,104
23574.01848192157,2600,2367,615,670,0.25,26,26
-2750101.5123417615,4539,4296,75,0,0.5,52,52
47673.29172596661,5688,5842,111,0,0.75,78,78
97003.94319696003,6228,6807,146,0,1,100,104
25395.703529774255,2631,2559,534,590,0.25,26,26
148109.97799347987,4263,4592,213,38,0.5,52,52
-78019.61979399496,5548,6001,213,0,0.75,78,78
24024.02919816548,6196,6807,146,0,1,101,104
36504.93959293498,2908,2749,629,455,0.25,26,26
-1881616.4780186506,4471,4298,213,0,0.5,52,52
69580.49538125598,5743,5968,75,0,0.75,78,78
29970.11842502369,6094,6807,180,0,1,104,104
52796.43752255041,2537,2441,644,660,0.25,26,26
-739899.5638628149,4656,4550,146,38,0.5,52,52
-35378.04854770283,5702,5961,213,0,0.75,78,78
156053.83199179798,6056,6807,146,0,1,100,104
110040.33220574161,2730,2546,463,634,0.25,26,26
-778797.8471107809,4150,4355,245,38,0.5,52,52
216697.10194517786,5135,5933,180,0,0.75,78,78
45767.79965552059,5822,6807,146,0,1,101,104
122006.82164383709,2499,2934,484,606,0.25,26,26
-139592.45704122234,4484,4455,111,75,0.5,52,52
-18649.764459379425,5271,5761,179,0,0.75,78,78
537955.7833146843,5874,6807,75,0,1,102,104
-296402.8472816243,2620,2630,555,506,0.25,26,26
207353.77927892248,4060,4442,276,75,0.5,52,52
-113198.4611448414,5437,5852,244,0,0.75,78,78
87642.5474978422,6312,6807,146,0,1,101,104
29940.39126994871,2432,2600,589,542,0.25,26,26
-963495.4136188898,4375,4520,306,0,0.5,52,52
-10976.928204497093,5222,5865,245,0,0.75,78,78
287567.735531428,6095,6807,146,0,1,101,104
32442.935030594253,2993,2747,484,584,0.25,26,26
206446.50306453818,4347,4578,213,75,0.5,52,52
313844.2814841367,5708,5931,75,0,0.75,78,78
67266.80563203874,5967,6807,213,0,1,99,104
-40112.01619171829,2541,2562,662,544,0.25,26,26
-1117365.93993211,3993,4332,245,38,0.5,52,52
118513.45600123637,5427,5942,213,0,0.75,78,78
194137.7529521232,6420,6807,146,0,1,100,104
104637.33987942168,2667,2654,580,464,0.25,26,26
-340508.77435722697,3731,4462,335,38,0.5,52,52
101212.80389382453,5568,5892,180,0,0.75,78,78
88388.87094907952,6357,6807,180,0,1,99,104
-25783.68269249383,2492,2610,633,616,0.25,26,26
-1369284.1723201787,4373,4486,276,0,0.5,52,52
-22764.032110742737,5346,5876,180,0,0.75,78,78
190182.65614264284,6311,6807,111,0,1,102,104
99007.54018564503,2607,2668,566,658,0.25,26,26
-433082.50679206895,4436,4307,273,38,0.5,52,52
182735.0387479876,5831,5937,75,0,0.75,78,78
134503.46502680497,6097,6807,111,0,1,101,104
3762.0196322407423,2711,2604,609,524,0.25,26,26
-133650.07465235368,4188,4722,146,0,0.5,52,52
-194415.08427448332,5082,5749,245,0,0.75,78,78
93363.8406146379,6203,6807,75,0,1,102,104
-31864.02520226568,2683,2568,536,561,0.25,26,26
-2150294.860993116,4319,4308,146,0,0.5,52,52
-57927.559216370086,5594,5847,111,0,0.75,78,78
70871.27705326119,6224,6807,146,0,1,103,104
-58066.2274993947,2813,3067,523,563,0.25,26,26
-792578.3539767994,4442,4525,276,38,0.5,52,52
47506.84980823665,5538,5914,146,0,0.75,78,78
75433.63510742699,5886,6807,245,0,1,102,104
85361.87818424442,2698,2716,543,594,0.25,26,26
40424.69854996159,4261,4442,213,0,0.5,52,52
16742.87862537546,5326,5803,146,0,0.75,78,78
163170.5322505639,5952,6807,146,0,1,101,104
58016.63227907327,3023,2374,335,633,0.25,26,26
-85165.7779944353,4319,4439,179,38,0.5,52,52
66505.77133698051,5684,5686,111,0,0.75,78,78
266079.8726059748,6266,6807,111,0,1,102,104
-2942.295827586642,2948,2855,529,596,0.25,26,26
405978.82676185115,4357,4275,213,38,0.5,52,52
298856.4253894834,5416,5971,146,0,0.75,78,78
129770.39174537954,5650,6807,180,0,1,101,104
33377.66553170461,2925,2724,563,675,0.25,26,26
-88115.94751121252,4252,4702,244,0,0.5,52,52
-84347.91862616353,5465,5469,213,38,0.75,78,78
196453.088798191,6444,6807,75,0,1,100,104
9510.001279458678,2678,2406,616,624,0.25,26,26
-7378.637994571618,4527,4297,210,108,0.5,52,52
24375.83007018636,5656,5935,213,0,0.75,78,78
116249.83683284602,6371,6807,38,0,1,99,104
40617.010655590566,2686,2885,619,606,0.25,26,26
-133688.06326113478,4334,4373,245,378,0.5,52,52
23508.93287032593,5579,5734,146,0,0.75,78,78
-10606.349893320674,5962,6807,146,0,1,101,104
-38057.93266986629,2758,2144,598,619,0.25,26,26
-91007.62347941777,4607,4557,276,0,0.5,52,52
-9181.475559578608,5636,5574,180,0,0.75,78,78
86623.46865550327,6108,6807,146,0,1,100,104
-8191.576771771199,2392,2633,660,652,0.25,26,26
-158375.4272911587,4761,4658,180,38,0.5,52,52
-61389.70050660702,5585,5696,180,0,0.75,78,78
178414.0051251719,6057,6807,146,0,1,100,104
34894.95757621588,2885,2699,574,658,0.25,26,26
480770.11764546233,4492,4237,213,145,0.5,52,52
-3919.97239126403,5394,5760,111,0,0.75,78,78
129267.85663225895,6342,6807,38,0,1,101,104
15970.053007286298,2728,2627,611,557,0.25,26,26
105954.69763971484,4468,4523,146,38,0.5,52,52
-65573.8966770008,5569,5848,180,0,0.75,78,78
74789.49735770204,6408,6807,146,0,1,102,104
-22512.744066547108,2650,2277,653,647,0.25,26,26
-310372.6146194816,3843,4453,452,38,0.5,52,52
-49999.1635816409,5202,5743,180,0,0.75,78,78
70952.92212034603,6009,6807,180,0,1,101,104
-110168.74312185896,2476,2907,610,548,0.25,26,26
4663.51658690377,4116,4567,276,75,0.5,52,52
-88873.34048655756,5215,5973,245,0,0.75,78,78
36400.67259639668,6184,6807,111,0,1,102,104
20344.516255207123,2805,2765,623,577,0.25,26,26
-60126.89446805594,4131,4402,275,0,0.5,52,52
34794.188986457,5276,5867,213,0,0.75,78,78
63663.42247750757,6069,6807,146,0,1,98,104
45456.99946389673,2857,2576,528,649,0.25,26,26
-236306.35159988815,4155,4450,245,74,0.5,52,52
55295.17278264468,5515,5881,145,0,0.75,78,78
64592.840958499466,5890,6807,180,0,1,101,104
78838.2939953324,2734,2507,549,586,0.25,26,26
-2079795.0428422175,4453,4365,146,0,0.5,52,52
154589.82214694758,5498,5814,179,0,0.75,78,78
87794.35938587147,5998,6807,180,0,1,100,104
64501.423992337935,2387,2230,589,631,0.25,26,26
371472.1830891163,4552,4450,213,146,0.5,52,52
-122060.64129316725,5369,5743,146,0,0.75,78,78
21369.401622249723,6386,6807,146,0,1,101,104
11140.188061524994,2358,2805,567,613,0.25,26,26
-142949.5001196637,4147,4906,213,0,0.5,52,52
493058.4736272542,5356,5885,75,0,0.75,78,78
306141.16549073876,6095,6807,75,0,1,99,104
5762.410125337016,2542,2664,634,673,0.25,26,26
-684414.3575021172,4140,4504,276,38,0.5,52,52
-152993.13087191072,5320,5772,146,0,0.75,78,78
87549.40821434598,5815,6807,146,0,1,99,104
-71059.08091473249,2739,2284,617,617,0.25,26,26
-626460.2358230556,4712,4468,180,38,0.5,52,52
-25273.040523410673,5106,5871,180,0,0.75,78,78
56188.331471978985,5681,6807,180,0,1,99,104
29402.611223157666,2942,2971,552,605,0.25,26,26
-252403.52327756674,4345,4501,245,75,0.5,52,52
-295194.2388768875,5500,6002,180,0,0.75,78,78
170826.95235207916,6284,6807,111,0,1,102,104
145535.7781613748,2733,2833,438,590,0.25,26,26
-236572.95265692635,3506,4594,386,38,0.5,52,52
54275.56804466898,5104,5742,146,38,0.75,78,78
38730.88106466922,5675,6807,180,0,1,101,104
-54613.475808571246,3026,2903,416,458,0.25,26,26
404968.05937659735,4498,4790,146,75,0.5,52,52
113187.90871649704,5905,5903,75,0,0.75,78,78
98099.63374821808,6618,6807,111,0,1,100,104
-81319.31334580203,3034,2666,541,589,0.25,26,26
128004.16254845964,4325,4516,213,38,0.5,52,52
113473.30460839416,5719,5896,111,0,0.75,78,78
52482.907224038136,6160,6807,146,0,1,101,104
-46170.05549826244,2771,2587,603,561,0.25,26,26
133033.50925379113,4272,4693,213,75,0.5,52,52
82477.67206237631,5771,5921,180,0,0.75,78,78
100432.42392676059,6574,6807,146,0,1,101,104
