sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
3334.6759461966894,1688,1486,675,696,0.25,18,18
-19454.744362324844,3913,3487,570,551,0.5,43,43
-15346.287724272766,5067,5124,416,335,0.75,66,70
75782.47171027727,5068,6807,416,0,1,67,104
-5180.490370113006,1644,1486,696,696,0.25,18,18
-13538.829253034639,3964,3487,551,551,0.5,43,43
-10091.263769762443,5567,5124,363,335,0.75,65,70
84754.86775034774,5809,6807,363,0,1,65,104
2385.33373424188,1996,1486,686,696,0.25,18,18
-7682.899053416419,4240,3487,531,551,0.5,43,43
65348.108854197424,5706,5124,363,335,0.75,61,70
140097.8606945307,5911,6807,363,0,1,64,104
-755.6075224118031,1627,1486,686,696,0.25,18,18
25699.83970491524,3715,3487,570,551,0.5,43,43
79535.48228540871,5111,5124,390,335,0.75,65,70
134484.8752578222,5170,6807,390,0,1,66,104
-2590.4695948837125,2079,1486,686,696,0.25,18,18
-9524.866182843652,3744,3487,551,551,0.5,43,43
-6518.725423697738,4913,5124,416,335,0.75,61,70
34244.85486654097,5326,6807,363,0,1,65,104
729.7080866917913,2002,1486,686,696,0.25,18,18
4201.9316409311905,4098,3487,551,551,0.5,43,43
59024.18690506103,5555,5124,363,335,0.75,65,70
199821.91223001486,5486,6807,363,0,1,65,104
167.04527125569393,1805,1486,686,696,0.25,18,18
-3199.9989518834336,3831,3487,570,551,0.5,43,43
97193.84949834063,5254,5124,390,335,0.75,62,70
96121.82871590817,5257,6807,390,0,1,64,104
160.2168211872904,1672,1486,686,696,0.25,18,18
37846.121268298055,3661,3487,551,551,0.5,43,43
80526.99597944591,5032,5124,390,335,0.75,62,70
134870.35195650996,5219,6807,390,0,1,66,104
24061.901015254138,1932,1486,686,696,0.25,18,18
9625.014650818366,3915,3487,551,551,0.5,43,43
2358.7747747740095,5674,5124,416,335,0.75,65,70
14251.16829404451,5713,6807,416,0,1,65,104
660.1475771222017,1739,1486,686,696,0.25,18,18
15033.774182206995,3782,3487,551,551,0.5,43,43
-7681.222461432132,5247,5124,416,335,0.75,66,70
138916.7807618202,5285,6807,390,0,1,65,104
46.678622750797786,1602,1486,686,696,0.25,18,18
19392.202460002696,3717,3487,551,551,0.5,43,43
95072.6255017625,5362,5124,416,335,0.75,65,70
105137.2444919232,5575,6807,416,0,1,67,104
850.2052267246986,1620,1486,696,696,0.25,18,18
-3683.6277876330273,3824,3487,531,551,0.5,43,43
