sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
-5289.1012113678935,2341,2777,667,649,0.25,26,26
-432010.4622747287,4539,4674,0,0,0.5,52,52
205176.06885477126,5683,5950,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
9680.724788526311,2750,2579,539,659,0.25,26,26
-703004.3335081477,4421,4317,146,75,0.5,52,52
153837.9614060721,5647,6067,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-17629.384795235437,2526,2653,614,603,0.25,26,26
572305.0764148415,4354,4810,38,0,0.5,52,52
-120398.64689354601,5889,5889,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
77344.12452272869,2909,2553,568,653,0.25,26,26
-72524.37346395978,4551,4353,38,144,0.5,52,52
-335435.8931507098,6011,5866,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
95782.33015510734,2487,2738,572,580,0.25,26,26
-102196.50197532646,4442,4298,0,75,0.5,52,52
-71931.89540833925,5853,5610,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-15337.465111573087,2610,3108,590,461,0.25,26,26
-312276.3000036499,4392,4238,111,75,0.5,52,52
126324.54195370524,5855,5553,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-27141.350836378788,2408,2352,570,637,0.25,26,26
352847.73354637437,4163,4205,38,38,0.5,52,52
-54512.23038925263,5809,5984,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
25781.498308020895,2841,2406,652,588,0.25,26,26
-1101938.2042433429,4534,4480,75,75,0.5,52,52
-115109.40826232318,5571,5869,38,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
21301.896514920205,2543,2986,643,593,0.25,26,26
-632775.1444523018,4399,4798,74,0,0.5,52,52
-30035.998689460775,5806,5926,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
161046.261164475,2954,3053,589,523,0.25,26,26
-471605.14981117,4588,4719,0,0,0.5,52,52
-111098.37712736214,5625,5594,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
160803.42829696866,2636,2763,482,611,0.25,26,26
588869.0928279695,4567,4368,38,108,0.5,52,52
305849.52427357284,5842,6014,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-97443.885345768,2844,2690,648,388,0.25,26,26
21052.80855787531,4440,4456,38,38,0.5,52,52
-333319.02396222204,5803,5639,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-176102.4431946171,2640,2435,614,463,0.25,26,26
-537142.601097585,4403,4432,38,75,0.5,52,52
-13334.46778311253,5640,5953,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-35924.52722644111,2590,2657,638,603,0.25,26,26
-1653902.2939939755,4462,4641,0,0,0.5,52,52
-35471.470728351705,6041,6014,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
7009.3183629646055,2375,2483,660,637,0.25,26,26
-218697.6198591234,4419,4533,111,0,0.5,52,52
92003.40322423913,5795,6034,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
103256.89362890062,2313,2731,487,569,0.25,26,26
568638.1145378635,4498,4201,111,145,0.5,52,52
-373346.93795661215,5726,5944,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
70839.60180066993,2622,2798,435,609,0.25,26,26
-956154.5706059014,4390,4539,38,0,0.5,52,52
-264163.50617291516,5670,5456,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
4846.670507638508,2258,2372,651,677,0.25,26,26
-332289.1921443538,4484,4618,111,38,0.5,52,52
469338.77370800485,5818,6142,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-167961.53449026044,2838,2971,508,410,0.25,26,26
1545343.9479909264,4319,4404,38,0,0.5,52,52
-40266.63486858381,5625,5606,0,38,0.75,78,78
0.0,6807,6807,0,0,1,104,104
23383.63882909527,2500,2124,618,644,0.25,26,26
-951132.7736671455,4353,4523,74,0,0.5,52,52
289105.1762164738,5800,5792,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-11328.704534602832,3039,2410,412,646,0.25,26,26
601941.9690322019,4619,4431,38,38,0.5,52,52
56861.85976541123,5872,5742,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
24004.479087425978,2520,2394,623,658,0.25,26,26
-323764.6119567388,4513,4227,38,108,0.5,52,52
16757.33056440692,5875,5865,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
41754.62418345224,2813,2858,576,631,0.25,26,26
-1958429.2794354144,4517,4289,0,0,0.5,52,52
-479.23833299103444,5984,5748,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
11154.172444014981,2761,2461,657,625,0.25,26,26
1151089.8185542687,4345,4854,0,38,0.5,52,52
431729.11392252013,5829,5867,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-16337.702737541676,2646,2641,641,582,0.25,26,26
168009.61851741507,4444,4278,434,111,0.5,52,52
